CafeID;Ttime;Sday;Smonth;Syear;Day
1;156;29;12;2017;362
1;104;29;12;2017;362
3;134;29;12;2017;362
3;3;29;12;2017;362
3;76;29;12;2017;362
3;75;29;12;2017;362
1;211;29;12;2017;362
2;2;29;12;2017;362
3;125;29;12;2017;362
3;125;29;12;2017;362
3;129;29;12;2017;362
3;129;29;12;2017;362
3;128;29;12;2017;362
1;128;29;12;2017;362
1;98;29;12;2017;362
1;85;29;12;2017;362
2;2;29;12;2017;362
1;170;29;12;2017;362
1;170;29;12;2017;362
1;158;29;12;2017;362
1;159;29;12;2017;362
2;94;29;12;2017;362
2;38;29;12;2017;362
3;9;29;12;2017;362
3;9;29;12;2017;362
2;137;29;12;2017;362
1;3;29;12;2017;362
1;101;29;12;2017;362
1;88;30;12;2017;363
1;152;30;12;2017;363
2;150;30;12;2017;363
2;153;30;12;2017;363
3;138;30;12;2017;363
2;146;30;12;2017;363
2;146;30;12;2017;363
2;231;30;12;2017;363
2;231;30;12;2017;363
2;231;30;12;2017;363
2;100;30;12;2017;363
2;207;30;12;2017;363
2;207;30;12;2017;363
2;87;30;12;2017;363
1;251;30;12;2017;363
2;97;30;12;2017;363
2;172;30;12;2017;363
2;2;30;12;2017;363
2;2;30;12;2017;363
3;141;30;12;2017;363
3;209;30;12;2017;363
3;209;30;12;2017;363
3;125;30;12;2017;363
3;120;30;12;2017;363
1;87;30;12;2017;363
3;72;30;12;2017;363
1;0;30;12;2017;363
2;156;30;12;2017;363
2;44;30;12;2017;363
3;85;30;12;2017;363
3;104;30;12;2017;363
2;111;30;12;2017;363
2;111;30;12;2017;363
1;157;30;12;2017;363
3;1308;30;12;2017;363
2;137;31;12;2017;364
2;61;31;12;2017;364
2;60;31;12;2017;364
1;30;31;12;2017;364
1;30;31;12;2017;364
2;54;31;12;2017;364
1;32;31;12;2017;364
1;53;31;12;2017;364
1;57;31;12;2017;364
1;58;31;12;2017;364
1;187;1;1;2018;365
1;186;1;1;2018;365
1;187;1;1;2018;365
1;185;1;1;2018;365
2;79;1;1;2018;365
3;215;1;1;2018;365
3;214;1;1;2018;365
3;214;1;1;2018;365
3;210;1;1;2018;365
3;166;1;1;2018;365
1;44;1;1;2018;365
1;43;1;1;2018;365
1;185;1;1;2018;365
2;130;1;1;2018;365
2;129;1;1;2018;365
1;109;1;1;2018;365
1;24;1;1;2018;365
3;161;1;1;2018;365
3;186;1;1;2018;365
3;186;1;1;2018;365
3;146;1;1;2018;365
3;164;1;1;2018;365
3;137;1;1;2018;365
2;150;1;1;2018;365
1;77;1;1;2018;365
1;77;1;1;2018;365
2;74;1;1;2018;365
2;74;1;1;2018;365
3;57;1;1;2018;365
3;56;1;1;2018;365
3;56;1;1;2018;365
3;109;1;1;2018;365
1;183;1;1;2018;365
1;182;1;1;2018;365
1;181;1;1;2018;365
1;181;1;1;2018;365
2;99;1;1;2018;365
1;118;1;1;2018;365
1;119;1;1;2018;365
1;24;1;1;2018;365
3;48;1;1;2018;365
3;49;1;1;2018;365
1;187;2;1;2018;366
1;133;2;1;2018;366
1;186;2;1;2018;366
3;157;2;1;2018;366
3;149;2;1;2018;366
3;149;2;1;2018;366
3;111;2;1;2018;366
3;102;2;1;2018;366
2;193;2;1;2018;366
3;348;2;1;2018;366
3;166;2;1;2018;366
3;322;2;1;2018;366
2;87;2;1;2018;366
2;246;2;1;2018;366
2;101;2;1;2018;366
2;101;2;1;2018;366
3;266;2;1;2018;366
3;262;2;1;2018;366
3;262;2;1;2018;366
3;263;2;1;2018;366
1;181;2;1;2018;366
3;249;2;1;2018;366
1;92;2;1;2018;366
2;145;2;1;2018;366
2;175;2;1;2018;366
3;78;2;1;2018;366
3;122;2;1;2018;366
3;120;2;1;2018;366
3;140;2;1;2018;366
3;164;2;1;2018;366
2;76;2;1;2018;366
2;77;2;1;2018;366
2;138;2;1;2018;366
1;153;2;1;2018;366
3;372;2;1;2018;366
3;373;2;1;2018;366
3;372;2;1;2018;366
3;373;2;1;2018;366
3;155;2;1;2018;366
3;155;2;1;2018;366
3;155;2;1;2018;366
3;154;2;1;2018;366
3;113;2;1;2018;366
1;64;2;1;2018;366
3;2;3;1;2018;367
3;2;3;1;2018;367
3;82;3;1;2018;367
1;153;3;1;2018;367
1;43;3;1;2018;367
2;127;3;1;2018;367
2;57;3;1;2018;367
2;89;3;1;2018;367
2;245;3;1;2018;367
1;4;3;1;2018;367
1;110;3;1;2018;367
1;112;3;1;2018;367
2;215;3;1;2018;367
1;107;3;1;2018;367
2;0;3;1;2018;367
1;165;3;1;2018;367
3;133;3;1;2018;367
3;133;3;1;2018;367
1;33;3;1;2018;367
1;32;3;1;2018;367
1;153;3;1;2018;367
3;122;3;1;2018;367
2;102;3;1;2018;367
2;0;3;1;2018;367
2;270;3;1;2018;367
1;193;3;1;2018;367
1;193;3;1;2018;367
1;193;3;1;2018;367
3;66;3;1;2018;367
3;66;3;1;2018;367
2;47;3;1;2018;367
1;212;3;1;2018;367
2;120;3;1;2018;367
2;143;3;1;2018;367
1;62;3;1;2018;367
2;111;3;1;2018;367
3;391;3;1;2018;367
3;390;3;1;2018;367
3;390;3;1;2018;367
1;294;3;1;2018;367
1;208;3;1;2018;367
1;114;3;1;2018;367
1;217;3;1;2018;367
3;503;4;1;2018;368
1;53;4;1;2018;368
2;110;4;1;2018;368
2;39;4;1;2018;368
1;150;4;1;2018;368
2;129;4;1;2018;368
1;156;4;1;2018;368
1;156;4;1;2018;368
1;89;4;1;2018;368
1;368;4;1;2018;368
1;284;4;1;2018;368
1;30;4;1;2018;368
1;334;4;1;2018;368
2;48;4;1;2018;368
2;71;4;1;2018;368
2;70;4;1;2018;368
3;132;4;1;2018;368
3;132;4;1;2018;368
1;254;4;1;2018;368
3;128;4;1;2018;368
2;46;4;1;2018;368
2;47;4;1;2018;368
2;49;4;1;2018;368
2;102;4;1;2018;368
3;79;4;1;2018;368
3;77;4;1;2018;368
1;191;4;1;2018;368
1;191;4;1;2018;368
2;46;4;1;2018;368
3;213;4;1;2018;368
2;232;4;1;2018;368
2;232;4;1;2018;368
1;143;4;1;2018;368
1;2;4;1;2018;368
1;140;4;1;2018;368
2;85;4;1;2018;368
2;85;4;1;2018;368
2;85;4;1;2018;368
2;107;4;1;2018;368
2;107;4;1;2018;368
3;136;4;1;2018;368
3;135;4;1;2018;368
3;256;4;1;2018;368
3;135;4;1;2018;368
3;102;4;1;2018;368
3;102;4;1;2018;368
1;160;4;1;2018;368
2;54;4;1;2018;368
3;61;4;1;2018;368
3;204;4;1;2018;368
1;471;4;1;2018;368
3;29;4;1;2018;368
3;29;4;1;2018;368
2;205;4;1;2018;368
2;204;4;1;2018;368
3;130;4;1;2018;368
3;349;4;1;2018;368
3;349;4;1;2018;368
3;204;5;1;2018;369
3;202;5;1;2018;369
3;202;5;1;2018;369
3;255;5;1;2018;369
3;255;5;1;2018;369
3;185;5;1;2018;369
3;119;5;1;2018;369
1;54;5;1;2018;369
1;54;5;1;2018;369
2;101;5;1;2018;369
3;263;5;1;2018;369
3;266;5;1;2018;369
3;263;5;1;2018;369
1;117;5;1;2018;369
1;117;5;1;2018;369
3;137;5;1;2018;369
3;137;5;1;2018;369
3;136;5;1;2018;369
1;28;5;1;2018;369
1;28;5;1;2018;369
3;186;5;1;2018;369
3;82;5;1;2018;369
1;135;5;1;2018;369
2;208;5;1;2018;369
2;195;5;1;2018;369
1;172;5;1;2018;369
1;173;5;1;2018;369
2;155;5;1;2018;369
3;200;5;1;2018;369
3;135;5;1;2018;369
3;2;5;1;2018;369
2;147;5;1;2018;369
1;121;5;1;2018;369
2;114;5;1;2018;369
2;134;5;1;2018;369
1;172;5;1;2018;369
1;169;5;1;2018;369
3;95;5;1;2018;369
3;95;5;1;2018;369
3;95;5;1;2018;369
3;127;8;1;2018;372
1;141;8;1;2018;372
3;154;8;1;2018;372
1;89;8;1;2018;372
1;90;8;1;2018;372
1;90;8;1;2018;372
1;87;8;1;2018;372
3;143;8;1;2018;372
3;143;8;1;2018;372
2;183;8;1;2018;372
2;183;8;1;2018;372
3;116;9;1;2018;373
1;82;9;1;2018;373
2;10;9;1;2018;373
2;10;9;1;2018;373
2;10;9;1;2018;373
3;93;9;1;2018;373
2;110;9;1;2018;373
3;85;9;1;2018;373
2;82;9;1;2018;373
2;72;9;1;2018;373
3;145;9;1;2018;373
2;171;9;1;2018;373
2;171;9;1;2018;373
2;172;9;1;2018;373
1;76;9;1;2018;373
1;76;9;1;2018;373
1;65;9;1;2018;373
1;65;9;1;2018;373
2;65;9;1;2018;373
2;66;9;1;2018;373
2;62;9;1;2018;373
2;0;9;1;2018;373
2;135;9;1;2018;373
2;135;9;1;2018;373
2;34;10;1;2018;374
2;97;10;1;2018;374
2;97;10;1;2018;374
2;96;10;1;2018;374
1;61;10;1;2018;374
2;59;10;1;2018;374
2;60;10;1;2018;374
1;109;10;1;2018;374
2;106;10;1;2018;374
2;130;10;1;2018;374
1;275;10;12;2017;343
1;275;10;12;2017;343
3;182;10;12;2017;343
1;187;10;12;2017;343
1;157;10;12;2017;343
3;312;10;12;2017;343
2;301;10;12;2017;343
1;52;10;12;2017;343
1;91;10;12;2017;343
3;256;10;12;2017;343
1;158;10;12;2017;343
1;174;10;12;2017;343
1;77;10;12;2017;343
3;169;10;12;2017;343
3;169;10;12;2017;343
2;119;10;12;2017;343
2;119;10;12;2017;343
1;104;10;12;2017;343
1;104;10;12;2017;343
1;105;10;12;2017;343
3;132;10;12;2017;343
1;81;10;12;2017;343
3;75;10;12;2017;343
2;56;10;12;2017;343
2;150;10;12;2017;343
2;150;10;12;2017;343
3;1360;10;12;2017;343
3;1431;10;12;2017;343
3;1430;10;12;2017;343
1;90;10;12;2017;343
1;88;10;12;2017;343
2;252;10;12;2017;343
2;252;10;12;2017;343
3;109;10;12;2017;343
1;158;10;12;2017;343
2;119;10;12;2017;343
1;76;11;12;2017;344
2;173;11;12;2017;344
2;245;11;12;2017;344
1;24;11;12;2017;344
3;215;11;12;2017;344
1;37;11;12;2017;344
3;33;11;12;2017;344
3;116;11;12;2017;344
2;81;11;12;2017;344
2;174;11;12;2017;344
2;10;11;12;2017;344
1;82;11;12;2017;344
2;91;11;12;2017;344
2;131;11;12;2017;344
2;131;11;12;2017;344
2;3;11;12;2017;344
2;2;11;12;2017;344
2;307;11;12;2017;344
2;88;12;12;2017;345
2;89;12;12;2017;345
2;0;12;12;2017;345
2;0;12;12;2017;345
3;95;5;1;2018;369
3;95;5;1;2018;369
2;83;5;1;2018;369
2;86;5;1;2018;369
2;86;5;1;2018;369
2;104;5;1;2018;369
2;22;5;1;2018;369
1;30;5;1;2018;369
1;30;5;1;2018;369
1;88;6;1;2018;370
1;133;6;1;2018;370
1;108;6;1;2018;370
3;188;6;1;2018;370
3;188;6;1;2018;370
2;269;6;1;2018;370
2;268;6;1;2018;370
3;244;6;1;2018;370
3;168;6;1;2018;370
3;483;6;1;2018;370
2;116;6;1;2018;370
3;337;6;1;2018;370
3;79;6;1;2018;370
3;156;6;1;2018;370
3;156;6;1;2018;370
2;179;6;1;2018;370
2;179;6;1;2018;370
3;285;6;1;2018;370
3;180;6;1;2018;370
3;76;6;1;2018;370
3;167;6;1;2018;370
2;11;6;1;2018;370
1;118;6;1;2018;370
1;118;6;1;2018;370
2;44;6;1;2018;370
2;23;6;1;2018;370
2;89;6;1;2018;370
2;89;6;1;2018;370
2;115;6;1;2018;370
2;87;6;1;2018;370
1;122;6;1;2018;370
1;120;6;1;2018;370
1;154;6;1;2018;370
1;152;6;1;2018;370
3;45;6;1;2018;370
2;89;6;1;2018;370
2;89;6;1;2018;370
3;85;6;1;2018;370
3;85;6;1;2018;370
3;85;6;1;2018;370
2;107;6;1;2018;370
2;86;6;1;2018;370
2;94;6;1;2018;370
2;105;6;1;2018;370
2;52;6;1;2018;370
3;89;6;1;2018;370
3;149;6;1;2018;370
2;146;6;1;2018;370
2;145;6;1;2018;370
2;144;6;1;2018;370
3;79;6;1;2018;370
3;78;6;1;2018;370
3;43;6;1;2018;370
3;228;6;1;2018;370
3;7;6;1;2018;370
3;7;6;1;2018;370
1;222;6;1;2018;370
3;130;7;1;2018;371
3;130;7;1;2018;371
1;150;7;1;2018;371
1;150;7;1;2018;371
3;185;7;1;2018;371
3;185;7;1;2018;371
3;243;7;1;2018;371
3;243;7;1;2018;371
3;230;7;1;2018;371
2;363;7;1;2018;371
2;24;7;1;2018;371
3;102;7;1;2018;371
3;101;7;1;2018;371
1;320;7;1;2018;371
1;320;7;1;2018;371
3;196;7;1;2018;371
3;1;7;1;2018;371
3;11;7;1;2018;371
3;11;7;1;2018;371
3;13;7;1;2018;371
3;13;7;1;2018;371
3;124;7;1;2018;371
2;100;7;1;2018;371
3;78;7;1;2018;371
1;137;7;1;2018;371
1;136;7;1;2018;371
1;241;7;1;2018;371
1;171;7;1;2018;371
1;233;7;1;2018;371
1;103;7;1;2018;371
3;241;7;1;2018;371
2;127;7;1;2018;371
1;185;30;12;2017;363
2;87;30;12;2017;363
1;291;30;12;2017;363
2;172;30;12;2017;363
3;141;30;12;2017;363
3;136;30;12;2017;363
3;209;30;12;2017;363
3;209;30;12;2017;363
1;90;30;12;2017;363
1;87;30;12;2017;363
1;86;30;12;2017;363
1;86;30;12;2017;363
2;44;30;12;2017;363
3;85;30;12;2017;363
2;111;30;12;2017;363
2;111;30;12;2017;363
2;224;30;12;2017;363
1;157;30;12;2017;363
1;156;30;12;2017;363
2;1401;30;12;2017;363
3;1399;30;12;2017;363
1;65;31;12;2017;364
2;29;31;12;2017;364
2;138;31;12;2017;364
1;110;31;12;2017;364
1;111;31;12;2017;364
1;89;31;12;2017;364
2;54;31;12;2017;364
2;76;31;12;2017;364
2;97;31;12;2017;364
2;37;1;1;2018;365
2;1432;1;1;2018;365
2;1431;1;1;2018;365
2;135;1;1;2018;365
1;184;1;1;2018;365
2;95;1;1;2018;365
2;95;1;1;2018;365
3;140;1;1;2018;365
2;79;1;1;2018;365
3;166;1;1;2018;365
3;162;1;1;2018;365
2;16;1;1;2018;365
2;130;1;1;2018;365
1;108;1;1;2018;365
3;159;1;1;2018;365
3;144;1;1;2018;365
3;164;1;1;2018;365
2;35;1;1;2018;365
2;35;1;1;2018;365
2;150;1;1;2018;365
1;24;15;11;2017;318
2;73;15;11;2017;318
2;178;15;11;2017;318
2;177;15;11;2017;318
3;68;15;11;2017;318
3;68;15;11;2017;318
1;134;15;11;2017;318
1;133;15;11;2017;318
1;127;15;11;2017;318
1;35;15;11;2017;318
2;77;4;12;2017;337
2;98;4;12;2017;337
3;135;4;12;2017;337
3;183;4;12;2017;337
3;179;4;12;2017;337
1;124;4;12;2017;337
3;150;4;12;2017;337
1;84;4;12;2017;337
1;84;4;12;2017;337
3;149;4;12;2017;337
3;127;4;12;2017;337
2;103;4;12;2017;337
2;135;5;12;2017;338
1;122;5;12;2017;338
1;44;5;12;2017;338
1;43;5;12;2017;338
3;1412;5;12;2017;338
1;79;5;12;2017;338
1;79;5;12;2017;338
1;133;5;12;2017;338
3;4;5;12;2017;338
3;49;5;12;2017;338
1;52;5;12;2017;338
1;52;5;12;2017;338
1;25;5;12;2017;338
1;26;5;12;2017;338
1;203;6;12;2017;339
1;203;6;12;2017;339
3;131;6;12;2017;339
3;130;6;12;2017;339
2;62;6;12;2017;339
3;232;6;12;2017;339
1;1;6;12;2017;339
3;96;6;12;2017;339
2;11;6;12;2017;339
2;11;6;12;2017;339
2;93;6;12;2017;339
2;195;6;12;2017;339
2;159;6;12;2017;339
1;154;6;12;2017;339
1;154;6;12;2017;339
1;412;6;12;2017;339
3;108;6;12;2017;339
3;108;6;12;2017;339
1;92;6;12;2017;339
1;221;6;12;2017;339
3;157;6;12;2017;339
3;157;6;12;2017;339
2;181;6;12;2017;339
1;66;6;12;2017;339
1;160;7;12;2017;340
2;227;7;12;2017;340
2;71;7;12;2017;340
3;123;7;12;2017;340
3;204;7;12;2017;340
2;170;7;12;2017;340
1;108;7;12;2017;340
1;108;7;12;2017;340
1;18;7;12;2017;340
1;19;7;12;2017;340
2;142;7;12;2017;340
2;122;7;12;2017;340
3;124;7;12;2017;340
3;126;7;12;2017;340
2;141;7;12;2017;340
3;77;7;12;2017;340
3;31;8;12;2017;341
3;66;8;12;2017;341
3;184;8;12;2017;341
2;142;8;12;2017;341
2;142;8;12;2017;341
3;178;8;12;2017;341
2;80;8;12;2017;341
2;99;8;12;2017;341
3;43;8;12;2017;341
3;43;8;12;2017;341
3;100;8;12;2017;341
1;131;8;12;2017;341
1;788;8;12;2017;341
1;131;8;12;2017;341
3;31;8;12;2017;341
2;69;8;12;2017;341
3;394;8;12;2017;341
2;186;8;12;2017;341
2;185;8;12;2017;341
2;169;8;12;2017;341
2;72;8;12;2017;341
3;162;8;12;2017;341
2;79;8;12;2017;341
1;143;8;12;2017;341
1;143;8;12;2017;341
1;140;8;12;2017;341
1;143;8;12;2017;341
3;85;8;12;2017;341
2;110;9;12;2017;342
2;175;9;12;2017;342
1;166;9;12;2017;342
1;157;9;12;2017;342
1;106;9;12;2017;342
1;102;9;12;2017;342
1;102;9;12;2017;342
3;132;9;12;2017;342
1;190;9;12;2017;342
3;66;9;12;2017;342
3;10;9;12;2017;342
1;126;9;12;2017;342
1;126;9;12;2017;342
1;165;9;12;2017;342
1;282;9;12;2017;342
1;149;9;12;2017;342
1;149;9;12;2017;342
2;184;9;12;2017;342
1;117;9;12;2017;342
2;29;9;12;2017;342
3;299;9;12;2017;342
3;95;9;12;2017;342
2;77;9;12;2017;342
2;77;9;12;2017;342
2;111;9;12;2017;342
3;157;9;12;2017;342
1;213;9;12;2017;342
2;63;9;12;2017;342
2;63;9;12;2017;342
2;50;9;12;2017;342
2;62;9;12;2017;342
2;128;9;12;2017;342
2;124;9;12;2017;342
3;32;9;12;2017;342
1;130;9;12;2017;342
1;129;9;12;2017;342
1;129;9;12;2017;342
1;132;9;12;2017;342
3;149;9;12;2017;342
3;160;9;12;2017;342
3;87;9;12;2017;342
3;87;9;12;2017;342
2;153;9;12;2017;342
1;84;9;12;2017;342
2;146;9;12;2017;342
2;146;9;12;2017;342
2;162;9;12;2017;342
2;145;9;12;2017;342
1;47;9;12;2017;342
2;124;9;12;2017;342
2;128;9;12;2017;342
2;124;9;12;2017;342
2;61;9;12;2017;342
2;61;9;12;2017;342
1;77;9;12;2017;342
2;69;9;12;2017;342
1;121;9;12;2017;342
1;44;9;12;2017;342
1;42;9;12;2017;342
1;27;9;12;2017;342
2;94;9;12;2017;342
2;100;9;12;2017;342
3;172;9;12;2017;342
3;171;9;12;2017;342
3;171;9;12;2017;342
3;172;9;12;2017;342
1;40;9;12;2017;342
1;40;9;12;2017;342
1;40;9;12;2017;342
1;35;9;12;2017;342
1;21;9;12;2017;342
1;17;9;12;2017;342
2;84;9;12;2017;342
3;116;9;12;2017;342
3;89;9;12;2017;342
2;1381;9;12;2017;342
1;132;9;12;2017;342
1;64;10;12;2017;343
2;90;10;12;2017;343
3;106;10;12;2017;343
3;103;10;12;2017;343
3;103;10;12;2017;343
3;99;10;12;2017;343
3;94;10;12;2017;343
3;96;10;12;2017;343
2;435;10;12;2017;343
2;434;10;12;2017;343
3;85;10;12;2017;343
3;77;10;12;2017;343
3;133;10;12;2017;343
3;359;10;12;2017;343
3;360;10;12;2017;343
3;357;10;12;2017;343
3;299;10;12;2017;343
1;275;10;12;2017;343
3;137;10;12;2017;343
1;188;10;12;2017;343
1;187;10;12;2017;343
2;301;10;12;2017;343
1;54;10;12;2017;343
2;74;1;1;2018;365
2;71;1;1;2018;365
2;71;1;1;2018;365
2;103;1;1;2018;365
2;7;1;1;2018;365
3;57;1;1;2018;365
3;109;1;1;2018;365
1;183;1;1;2018;365
1;182;1;1;2018;365
1;182;1;1;2018;365
1;182;1;1;2018;365
1;182;1;1;2018;365
1;180;1;1;2018;365
2;99;1;1;2018;365
1;116;1;1;2018;365
1;116;1;1;2018;365
1;119;1;1;2018;365
1;360;1;1;2018;365
1;24;1;1;2018;365
1;24;1;1;2018;365
1;189;2;1;2018;366
1;140;2;1;2018;366
1;186;2;1;2018;366
3;149;2;1;2018;366
1;78;2;1;2018;366
3;99;2;1;2018;366
3;154;2;1;2018;366
1;81;2;1;2018;366
1;81;2;1;2018;366
3;114;2;1;2018;366
3;112;2;1;2018;366
2;73;2;1;2018;366
2;69;2;1;2018;366
3;102;2;1;2018;366
2;193;2;1;2018;366
3;348;2;1;2018;366
3;165;2;1;2018;366
1;104;2;1;2018;366
1;104;2;1;2018;366
3;322;2;1;2018;366
3;322;2;1;2018;366
3;321;2;1;2018;366
3;288;2;1;2018;366
2;63;2;1;2018;366
2;87;2;1;2018;366
2;246;2;1;2018;366
2;246;2;1;2018;366
2;100;2;1;2018;366
2;100;2;1;2018;366
3;262;2;1;2018;366
3;260;2;1;2018;366
1;179;2;1;2018;366
1;93;2;1;2018;366
1;93;2;1;2018;366
2;148;2;1;2018;366
2;132;2;1;2018;366
3;78;2;1;2018;366
2;96;2;1;2018;366
2;159;2;1;2018;366
3;110;2;1;2018;366
3;92;2;1;2018;366
1;9;2;1;2018;366
1;81;2;1;2018;366
1;69;2;1;2018;366
3;46;2;1;2018;366
2;159;2;1;2018;366
2;159;2;1;2018;366
2;159;2;1;2018;366
2;159;2;1;2018;366
2;39;2;1;2018;366
2;37;2;1;2018;366
2;37;2;1;2018;366
2;37;2;1;2018;366
2;138;2;1;2018;366
1;62;2;1;2018;366
1;61;2;1;2018;366
1;152;2;1;2018;366
3;201;2;1;2018;366
3;201;2;1;2018;366
3;372;2;1;2018;366
3;372;2;1;2018;366
3;444;2;1;2018;366
3;155;2;1;2018;366
3;154;2;1;2018;366
3;112;2;1;2018;366
1;64;2;1;2018;366
3;77;3;1;2018;367
1;43;3;1;2018;367
2;125;3;1;2018;367
2;68;3;1;2018;367
2;48;3;1;2018;367
2;48;3;1;2018;367
1;4;3;1;2018;367
1;227;3;1;2018;367
1;226;3;1;2018;367
1;111;3;1;2018;367
1;112;3;1;2018;367
2;217;3;1;2018;367
2;217;3;1;2018;367
1;166;3;1;2018;367
1;166;3;1;2018;367
3;475;3;1;2018;367
3;167;3;1;2018;367
1;118;3;1;2018;367
1;118;3;1;2018;367
1;34;3;1;2018;367
1;34;3;1;2018;367
2;1417;3;1;2018;367
1;153;3;1;2018;367
1;157;3;1;2018;367
1;157;3;1;2018;367
3;1246;3;1;2018;367
2;271;3;1;2018;367
1;193;3;1;2018;367
3;103;3;1;2018;367
3;102;3;1;2018;367
2;200;3;1;2018;367
2;199;3;1;2018;367
3;170;3;1;2018;367
3;180;3;1;2018;367
1;140;3;1;2018;367
1;140;3;1;2018;367
1;140;3;1;2018;367
1;140;3;1;2018;367
1;212;3;1;2018;367
3;61;3;1;2018;367
2;58;3;1;2018;367
2;120;3;1;2018;367
1;111;3;1;2018;367
1;110;3;1;2018;367
3;78;3;1;2018;367
3;254;3;1;2018;367
1;88;3;1;2018;367
1;88;3;1;2018;367
1;62;3;1;2018;367
1;62;3;1;2018;367
2;111;3;1;2018;367
2;111;3;1;2018;367
1;263;3;1;2018;367
1;260;3;1;2018;367
1;262;3;1;2018;367
1;259;3;1;2018;367
1;259;3;1;2018;367
1;294;3;1;2018;367
1;208;3;1;2018;367
1;114;3;1;2018;367
1;114;3;1;2018;367
1;114;3;1;2018;367
1;218;3;1;2018;367
3;77;4;1;2018;368
2;36;4;1;2018;368
2;35;4;1;2018;368
1;150;4;1;2018;368
3;99;4;1;2018;368
3;99;4;1;2018;368
3;100;4;1;2018;368
1;25;4;1;2018;368
3;98;4;1;2018;368
1;89;4;1;2018;368
1;294;4;1;2018;368
1;612;4;1;2018;368
1;611;4;1;2018;368
1;3;4;1;2018;368
3;214;4;1;2018;368
3;211;4;1;2018;368
1;265;4;1;2018;368
1;263;4;1;2018;368
1;333;4;1;2018;368
3;59;4;1;2018;368
2;48;4;1;2018;368
2;48;4;1;2018;368
2;31;4;1;2018;368
3;132;4;1;2018;368
1;254;4;1;2018;368
1;254;4;1;2018;368
1;253;4;1;2018;368
2;46;4;1;2018;368
2;102;4;1;2018;368
3;146;4;1;2018;368
3;146;4;1;2018;368
3;77;4;1;2018;368
3;76;4;1;2018;368
3;1435;4;1;2018;368
2;144;4;1;2018;368
2;111;4;1;2018;368
2;111;4;1;2018;368
2;96;4;1;2018;368
2;118;4;1;2018;368
1;130;4;1;2018;368
1;130;4;1;2018;368
3;138;4;1;2018;368
3;134;4;1;2018;368
3;135;4;1;2018;368
3;133;4;1;2018;368
3;138;4;1;2018;368
1;186;4;1;2018;368
1;183;4;1;2018;368
3;102;4;1;2018;368
3;102;4;1;2018;368
1;193;4;1;2018;368
3;57;4;1;2018;368
3;57;4;1;2018;368
3;59;4;1;2018;368
3;60;4;1;2018;368
1;53;10;12;2017;343
1;52;10;12;2017;343
2;44;10;12;2017;343
1;94;10;12;2017;343
1;5;10;12;2017;343
2;185;10;12;2017;343
1;36;10;12;2017;343
1;36;10;12;2017;343
3;256;10;12;2017;343
3;256;10;12;2017;343
1;158;10;12;2017;343
1;77;10;12;2017;343
1;104;10;12;2017;343
1;104;10;12;2017;343
3;132;10;12;2017;343
3;100;10;12;2017;343
2;61;10;12;2017;343
1;158;10;12;2017;343
1;80;10;12;2017;343
1;81;10;12;2017;343
2;150;10;12;2017;343
1;1431;10;12;2017;343
1;97;10;12;2017;343
1;97;10;12;2017;343
1;86;10;12;2017;343
1;158;10;12;2017;343
3;84;10;12;2017;343
3;84;10;12;2017;343
2;156;10;12;2017;343
2;119;10;12;2017;343
3;206;11;12;2017;344
3;85;11;12;2017;344
1;24;11;12;2017;344
3;214;11;12;2017;344
3;214;11;12;2017;344
3;54;11;12;2017;344
3;33;11;12;2017;344
3;116;11;12;2017;344
3;113;11;12;2017;344
2;174;11;12;2017;344
1;184;11;12;2017;344
1;172;11;12;2017;344
2;3;11;12;2017;344
2;303;11;12;2017;344
3;133;12;12;2017;345
3;91;12;12;2017;345
3;91;12;12;2017;345
1;109;12;12;2017;345
3;95;5;1;2018;369
2;83;5;1;2018;369
2;83;5;1;2018;369
1;110;5;1;2018;369
1;108;5;1;2018;369
2;0;5;1;2018;369
2;0;5;1;2018;369
2;0;5;1;2018;369
3;199;5;1;2018;369
3;199;5;1;2018;369
3;200;5;1;2018;369
3;200;5;1;2018;369
3;199;5;1;2018;369
3;185;5;1;2018;369
3;188;5;1;2018;369
2;122;5;1;2018;369
2;122;5;1;2018;369
2;22;5;1;2018;369
2;22;5;1;2018;369
2;22;5;1;2018;369
3;234;5;1;2018;369
1;181;5;1;2018;369
1;181;5;1;2018;369
2;45;5;1;2018;369
1;133;6;1;2018;370
1;108;6;1;2018;370
2;64;6;1;2018;370
3;160;6;1;2018;370
3;124;6;1;2018;370
2;268;6;1;2018;370
3;244;6;1;2018;370
3;205;6;1;2018;370
3;200;6;1;2018;370
3;168;6;1;2018;370
3;170;6;1;2018;370
3;482;6;1;2018;370
3;483;6;1;2018;370
3;169;6;1;2018;370
2;117;6;1;2018;370
2;117;6;1;2018;370
2;116;6;1;2018;370
2;118;6;1;2018;370
2;48;6;1;2018;370
3;80;6;1;2018;370
3;427;6;1;2018;370
3;191;6;1;2018;370
3;427;6;1;2018;370
3;426;6;1;2018;370
3;156;6;1;2018;370
2;180;6;1;2018;370
3;189;6;1;2018;370
1;156;6;1;2018;370
1;156;6;1;2018;370
1;155;6;1;2018;370
1;71;6;1;2018;370
1;146;6;1;2018;370
1;146;6;1;2018;370
3;168;6;1;2018;370
2;14;6;1;2018;370
1;117;6;1;2018;370
2;22;6;1;2018;370
2;87;6;1;2018;370
1;122;6;1;2018;370
1;121;6;1;2018;370
1;120;6;1;2018;370
1;153;6;1;2018;370
