club;card_year;card_month;card_day;card_weekday;card_hour;day
2;2017;5;17;3;14;136
1;2018;2;8;4;5;403
2;2018;2;8;4;6;403
3;2018;2;7;3;18;402
1;2018;2;8;4;8;403
3;2018;2;8;4;11;403
3;2018;2;8;4;12;403
3;2018;2;8;4;12;403
3;2018;2;8;4;12;403
3;2018;2;8;4;12;403
3;2018;2;8;4;12;403
3;2018;2;8;4;12;403
3;2018;2;8;4;13;403
1;2018;2;8;4;13;403
3;2018;2;8;4;13;403
3;2018;2;8;4;13;403
3;2018;2;8;4;14;403
3;2018;2;8;4;14;403
1;2018;2;8;4;15;403
1;2018;2;8;4;15;403
3;2017;11;10;5;20;313
3;2018;2;8;4;16;403
2;2018;1;17;3;12;381
2;2018;2;8;4;17;403
2;2018;2;8;4;17;403
2;2018;2;8;4;18;403
3;2018;2;8;4;18;403
1;2018;2;8;4;21;403
3;2018;2;8;4;23;403
3;2018;2;8;4;23;403
2;2018;2;9;5;9;404
1;2018;2;6;2;12;401
1;2018;2;9;5;13;404
1;2018;2;9;5;13;404
2;2018;2;9;5;13;404
1;2018;2;9;5;13;404
2;2018;2;9;5;14;404
2;2018;2;9;5;15;404
2;2018;1;15;1;12;379
2;2018;2;9;5;16;404
3;2018;2;9;5;16;404
3;2018;2;9;5;16;404
3;2018;2;9;5;16;404
3;2018;2;9;5;16;404
3;2018;2;9;5;16;404
3;2018;2;9;5;16;404
3;2018;2;9;5;18;404
1;2017;11;23;4;20;326
1;2017;11;22;3;23;325
2;2018;2;9;5;20;404
2;2017;2;10;5;23;40
2;2018;2;9;5;23;404
2;2018;2;9;5;23;404
2;2018;2;9;5;23;404
3;2018;2;9;5;23;404
2;2018;2;10;6;0;405
2;2018;2;10;6;0;405
3;2018;1;13;6;0;377
2;2018;2;10;6;2;405
2;2018;2;10;6;6;405
3;2017;8;19;6;22;230
3;2018;1;20;6;6;384
3;2018;1;20;6;7;384
2;2018;2;10;6;9;405
2;2018;2;10;6;9;405
2;2018;2;10;6;9;405
3;2018;2;10;6;10;405
2;2018;2;10;6;14;405
2;2018;2;10;6;14;405
2;2018;2;10;6;14;405
1;2018;2;10;6;16;405
1;2017;8;24;4;17;235
1;2018;2;10;6;16;405
1;2018;2;10;6;17;405
3;2017;11;9;4;18;312
2;2017;10;27;5;19;299
1;2018;2;10;6;18;405
1;2018;2;10;6;18;405
2;2018;2;10;6;18;405
1;2018;2;10;6;18;405
3;2018;2;10;6;18;405
1;2018;2;10;6;18;405
2;2018;2;10;6;19;405
2;2018;2;10;6;19;405
2;2018;2;10;6;19;405
2;2018;2;10;6;19;405
2;2018;1;28;7;0;392
1;2018;2;3;6;20;398
3;2017;11;19;7;14;322
2;2018;2;10;6;22;405
2;2018;2;10;6;22;405
2;2018;2;10;6;22;405
1;2018;2;11;7;1;406
1;2018;2;11;7;2;406
1;2018;2;11;7;2;406
1;2018;2;11;7;2;406
1;2018;2;11;7;2;406
1;2018;2;11;7;2;406
1;2018;2;11;7;2;406
1;2018;2;11;7;2;406
3;2018;2;11;7;2;406
3;2018;2;11;7;2;406
1;2018;2;11;7;2;406
1;2018;2;11;7;2;406
3;2018;2;11;7;2;406
3;2018;2;11;7;2;406
1;2018;2;11;7;7;406
2;2018;2;11;7;9;406
2;2018;2;11;7;9;406
2;2017;10;7;6;10;279
2;2018;2;11;7;9;406
2;2018;2;11;7;9;406
2;2018;2;11;7;9;406
2;2018;2;11;7;10;406
2;2018;2;11;7;10;406
2;2018;2;11;7;10;406
2;2018;2;11;7;10;406
1;2018;2;11;7;11;406
2;2018;2;11;7;11;406
3;2018;1;30;2;17;394
2;2018;2;11;7;11;406
2;2018;2;11;7;11;406
1;2018;2;11;7;11;406
1;2018;2;11;7;12;406
1;2018;2;11;7;12;406
1;2018;2;11;7;12;406
1;2018;2;11;7;12;406
1;2018;2;11;7;12;406
1;2018;2;11;7;12;406
1;2018;2;11;7;12;406
1;2018;2;11;7;13;406
1;2018;2;11;7;13;406
2;2018;2;1;4;15;396
1;2018;2;11;7;14;406
1;2018;2;11;7;14;406
1;2018;2;11;7;14;406
1;2018;2;11;7;15;406
1;2018;2;11;7;15;406
1;2018;2;11;7;15;406
1;2018;2;11;7;15;406
1;2018;2;11;7;15;406
1;2018;2;11;7;15;406
1;2018;2;11;7;15;406
1;2018;2;11;7;15;406
2;2018;2;11;7;16;406
3;2018;2;11;7;16;406
3;2018;2;11;7;16;406
3;2018;2;11;7;16;406
3;2018;2;11;7;16;406
3;2018;2;11;7;16;406
3;2018;2;11;7;16;406
3;2018;2;11;7;16;406
3;2018;2;11;7;17;406
3;2018;2;11;7;17;406
2;2018;2;11;7;17;406
3;2018;2;11;7;17;406
2;2018;2;11;7;17;406
2;2018;2;11;7;17;406
2;2018;2;11;7;17;406
2;2018;2;11;7;18;406
2;2018;2;11;7;18;406
2;2018;2;11;7;18;406
1;2018;2;11;7;18;406
1;2018;2;11;7;22;406
1;2018;2;11;7;22;406
1;2018;2;11;7;22;406
1;2018;2;12;1;13;407
2;2018;2;12;1;16;407
1;2018;2;12;1;16;407
1;2018;2;12;1;16;407
1;2018;2;12;1;16;407
2;2018;2;12;1;18;407
2;2018;2;12;1;18;407
1;2018;2;13;2;5;408
1;2018;2;13;2;6;408
3;2018;2;13;2;6;408
3;2018;2;13;2;6;408
3;2018;2;13;2;6;408
3;2018;2;13;2;6;408
3;2018;2;13;2;6;408
3;2018;2;13;2;6;408
3;2018;2;13;2;7;408
3;2018;2;13;2;7;408
3;2018;2;13;2;7;408
3;2017;10;16;1;4;288
3;2017;10;16;1;4;288
1;2017;1;1;7;12;0
1;2018;2;13;2;12;408
1;2018;2;13;2;13;408
1;2018;2;13;2;14;408
1;2018;2;13;2;14;408
2;2018;2;13;2;14;408
1;2018;2;13;2;14;408
1;2018;2;13;2;14;408
1;2018;2;13;2;14;408
1;2018;2;13;2;14;408
1;2018;2;13;2;17;408
1;2018;2;13;2;17;408
1;2018;2;13;2;18;408
2;2018;2;13;2;18;408
1;2018;2;13;2;18;408
1;2018;2;13;2;18;408
1;2018;2;13;2;16;408
3;2018;2;13;2;21;408
2;2018;2;3;6;23;398
1;2018;2;13;2;22;408
1;2018;2;13;2;23;408
1;2018;2;13;2;23;408
1;2018;2;13;2;23;408
3;2018;2;13;2;23;408
1;2018;2;13;2;23;408
1;2018;2;13;2;23;408
1;2018;2;13;2;23;408
1;2018;2;13;2;23;408
2;2018;2;13;2;23;408
3;2018;2;14;3;4;409
3;2018;2;14;3;4;409
3;2017;4;7;5;21;96
3;2018;2;14;3;5;409
2;2018;2;14;3;8;409
1;2018;2;14;3;9;409
1;2018;2;14;3;9;409
1;2018;2;14;3;10;409
1;2018;2;14;3;10;409
3;2018;2;14;3;12;409
3;2018;2;14;3;12;409
2;2017;11;21;2;13;324
3;2018;2;14;3;14;409
1;2018;2;14;3;14;409
1;2018;2;14;3;14;409
3;2018;2;14;3;15;409
2;2018;2;14;3;17;409
2;2018;2;14;3;17;409
1;2018;2;14;3;17;409
1;2018;2;14;3;18;409
1;2018;2;14;3;18;409
1;2018;2;14;3;18;409
2;2018;2;14;3;18;409
2;2018;2;14;3;19;409
1;2018;2;14;3;19;409
3;2018;2;14;3;21;409
2;2018;1;2;2;23;366
3;2018;2;14;3;21;409
2;2018;1;31;3;3;395
1;2017;10;1;7;21;273
2;2018;2;14;3;23;409
2;2018;2;14;3;23;409
1;2018;2;15;4;9;410
2;2018;2;15;4;9;410
2;2018;2;15;4;9;410
1;2018;2;15;4;11;410
1;2018;2;15;4;11;410
2;2018;2;15;4;11;410
3;2018;2;15;4;17;410
1;2018;2;15;4;21;410
1;2018;2;15;4;21;410
1;2018;2;15;4;21;410
1;2018;2;15;4;21;410
2;2018;2;15;4;21;410
2;2018;2;15;4;21;410
2;2018;2;15;4;21;410
2;2018;2;15;4;21;410
#Í/Ä;2018;2;15;4;22;410
1;2018;2;15;4;22;410
3;2018;2;15;4;22;410
1;2018;2;15;4;22;410
1;2018;2;15;4;23;410
3;2018;2;16;5;7;411
3;2018;2;16;5;7;411
3;2018;2;16;5;7;411
2;2017;12;28;4;13;361
1;2018;2;16;5;10;411
3;2018;2;16;5;11;411
3;2018;2;16;5;11;411
1;2018;2;16;5;12;411
1;2018;2;16;5;12;411
1;2018;2;16;5;13;411
1;2018;2;16;5;13;411
1;2018;2;16;5;14;411
1;2017;7;22;6;20;202
2;2018;2;16;5;14;411
2;2017;10;29;7;16;301
1;2018;2;16;5;15;411
1;2018;2;16;5;16;411
1;2018;2;16;5;18;411
2;2017;7;23;7;6;203
2;2018;2;16;5;18;411
2;2018;2;16;5;19;411
2;2018;2;16;5;20;411
2;2018;2;16;5;21;411
2;2018;2;16;5;21;411
3;2017;12;2;6;19;335
2;2018;2;16;5;21;411
2;2018;2;16;5;22;411
3;2018;2;16;5;23;411
2;2018;2;17;6;0;412
2;2018;2;17;6;0;412
1;2018;2;17;6;0;412
2;2018;2;17;6;0;412
2;2018;2;17;6;0;412
1;2018;2;17;6;0;412
1;2018;2;17;6;0;412
1;2018;2;17;6;1;412
1;2018;2;17;6;1;412
1;2018;2;17;6;1;412
2;2018;2;17;6;6;412
1;2018;2;17;6;2;412
2;2018;2;17;6;10;412
2;2018;2;17;6;10;412
3;2018;2;17;6;11;412
3;2018;2;17;6;11;412
3;2018;2;17;6;11;412
1;2017;12;22;5;11;355
1;2018;2;17;6;13;412
1;2018;2;17;6;14;412
2;2018;2;17;6;16;412
2;2018;2;17;6;16;412
2;2018;2;17;6;16;412
2;2018;2;17;6;16;412
2;2018;2;17;6;16;412
2;2018;2;17;6;16;412
2;2018;2;17;6;16;412
2;2018;2;17;6;16;412
2;2018;2;17;6;16;412
1;2018;2;17;6;16;412
1;2018;2;17;6;17;412
2;2018;2;17;6;19;412
2;2018;2;17;6;19;412
2;2018;2;17;6;19;412
2;2018;2;17;6;19;412
1;2018;2;17;6;19;412
1;2018;2;17;6;20;412
1;2018;2;17;6;23;412
1;2018;2;17;6;23;412
1;2018;2;17;6;23;412
1;2018;2;17;6;23;412
1;2018;2;17;6;23;412
1;2018;2;17;6;23;412
1;2018;2;17;6;23;412
1;2018;2;18;7;0;413
1;2018;2;18;7;0;413
1;2018;2;18;7;0;413
2;2018;2;18;7;0;413
2;2018;2;18;7;0;413
3;2018;2;18;7;1;413
3;2018;2;18;7;1;413
1;2018;2;18;7;2;413
3;2018;2;18;7;3;413
3;2018;2;18;7;3;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;4;413
2;2018;2;18;7;8;413
2;2018;2;18;7;9;413
1;2018;2;18;7;10;413
3;2018;2;18;7;10;413
2;2018;2;18;7;11;413
2;2018;2;18;7;11;413
2;2018;2;18;7;12;413
2;2018;2;18;7;12;413
2;2018;2;18;7;12;413
2;2018;2;18;7;12;413
2;2018;2;18;7;12;413
2;2018;2;18;7;12;413
2;2018;2;18;7;12;413
2;2018;2;18;7;12;413
2;2018;2;18;7;12;413
2;2018;2;18;7;12;413
2;2018;2;18;7;12;413
2;2018;2;18;7;12;413
2;2018;2;18;7;12;413
2;2018;2;18;7;12;413
2;2018;2;18;7;12;413
2;2018;2;18;7;13;413
1;2018;2;18;7;14;413
1;2018;2;18;7;15;413
2;2018;2;18;7;15;413
1;2018;2;18;7;16;413
2;2018;2;18;7;18;413
2;2018;2;18;7;18;413
2;2018;2;18;7;18;413
3;2018;2;18;7;19;413
3;2018;2;18;7;19;413
3;2018;2;18;7;21;413
3;2018;2;18;7;21;413
3;2017;3;6;1;14;64
3;2018;2;18;7;21;413
3;2018;2;18;7;23;413
3;2018;2;18;7;23;413
1;2018;2;18;7;23;413
3;2018;2;19;1;0;414
2;2018;2;19;1;0;414
3;2018;2;19;1;0;414
3;2018;2;19;1;3;414
3;2018;2;19;1;3;414
3;2018;2;19;1;3;414
1;2018;2;19;1;9;414
3;2018;2;19;1;10;414
3;2018;2;19;1;10;414
3;2018;2;19;1;10;414
1;2018;2;19;1;11;414
1;2018;2;19;1;11;414
1;2018;2;19;1;11;414
1;2018;2;19;1;13;414
3;2018;2;19;1;13;414
3;2018;2;19;1;14;414
3;2018;2;19;1;14;414
3;2018;2;19;1;14;414
3;2018;2;19;1;14;414
3;2018;2;19;1;14;414
3;2018;2;19;1;14;414
2;2018;2;19;1;17;414
2;2018;2;19;1;18;414
2;2018;2;19;1;19;414
1;2018;2;19;1;20;414
2;2018;2;19;1;21;414
1;2018;2;19;1;21;414
1;2018;2;19;1;21;414
1;2018;2;19;1;21;414
1;2018;2;20;2;0;415
1;2018;2;20;2;0;415
2;2018;2;20;2;5;415
2;2017;10;28;6;9;300
1;2018;2;20;2;10;415
1;2018;2;20;2;10;415
2;2018;2;20;2;11;415
3;2018;2;20;2;14;415
2;2018;2;20;2;15;415
2;2018;2;20;2;15;415
2;2018;2;20;2;15;415
2;2018;2;20;2;15;415
2;2018;2;20;2;15;415
3;2018;2;20;2;18;415
3;2018;2;20;2;18;415
1;2018;2;20;2;18;415
1;2018;2;20;2;18;415
2;2018;2;20;2;19;415
3;2018;2;20;2;21;415
2;2018;2;5;1;16;400
2;2018;2;21;3;6;416
2;2018;2;21;3;6;416
2;2018;2;21;3;8;416
2;2018;2;21;3;9;416
2;2018;2;21;3;10;416
2;2018;2;21;3;10;416
2;2018;2;21;3;13;416
2;2018;2;21;3;13;416
2;2018;2;21;3;14;416
2;2018;2;21;3;16;416
1;2018;1;22;1;14;386
1;2018;2;21;3;18;416
1;2018;2;21;3;19;416
1;2018;2;21;3;19;416
1;2018;2;3;6;23;398
1;2018;2;21;3;19;416
1;2018;2;21;3;19;416
2;2018;2;21;3;21;416
3;2018;2;22;4;1;417
3;2018;2;22;4;1;417
3;2018;2;22;4;1;417
1;2018;2;22;4;2;417
1;2018;2;22;4;9;417
1;2018;2;22;4;9;417
3;2018;2;22;4;10;417
3;2018;2;22;4;12;417
1;2018;2;22;4;13;417
2;2018;2;22;4;16;417
2;2018;2;22;4;16;417
2;2018;2;22;4;16;417
1;2018;2;22;4;17;417
1;2018;2;22;4;17;417
2;2018;2;22;4;17;417
2;2018;2;22;4;17;417
2;2018;2;22;4;17;417
1;2018;2;22;4;18;417
2;2018;2;22;4;18;417
2;2018;2;22;4;19;417
1;2018;2;22;4;19;417
2;2018;2;22;4;19;417
2;2018;2;22;4;19;417
2;2018;2;22;4;19;417
2;2018;2;22;4;20;417
2;2018;2;22;4;22;417
1;2018;2;22;4;23;417
1;2018;2;22;4;23;417
1;2018;2;22;4;23;417
1;2018;2;22;4;23;417
1;2018;2;22;4;23;417
1;2018;2;22;4;23;417
1;2018;2;22;4;23;417
1;2018;2;22;4;23;417
1;2018;2;23;5;0;418
1;2018;2;23;5;0;418
1;2018;2;23;5;0;418
1;2018;2;23;5;0;418
1;2018;2;23;5;0;418
1;2018;2;23;5;0;418
1;2018;2;23;5;0;418
1;2018;2;23;5;1;418
2;2018;2;23;5;2;418
1;2018;2;23;5;3;418
1;2018;2;23;5;3;418
1;2018;2;23;5;3;418
2;2018;2;22;4;20;417
2;2017;12;3;7;7;336
3;2018;2;23;5;9;418
3;2018;2;23;5;9;418
1;2018;2;23;5;10;418
2;2018;2;23;5;10;418
1;2018;2;23;5;10;418
1;2018;2;23;5;10;418
2;2018;2;23;5;11;418
3;2018;2;23;5;11;418
2;2018;2;23;5;11;418
2;2018;2;23;5;11;418
3;2018;2;23;5;11;418
2;2018;2;23;5;11;418
2;2018;2;23;5;11;418
2;2018;2;23;5;11;418
1;2018;2;23;5;11;418
1;2018;2;23;5;11;418
1;2018;2;23;5;11;418
2;2018;2;23;5;12;418
1;2018;2;23;5;12;418
3;2018;2;23;5;13;418
2;2018;2;23;5;13;418
2;2018;2;23;5;13;418
3;2018;2;23;5;13;418
2;2018;2;23;5;13;418
3;2018;2;23;5;13;418
3;2018;2;23;5;13;418
3;2018;2;23;5;13;418
3;2018;2;23;5;13;418
1;2018;2;23;5;13;418
1;2018;2;23;5;13;418
1;2018;2;23;5;14;418
1;2018;2;23;5;14;418
3;2018;2;23;5;15;418
1;2018;2;23;5;15;418
1;2018;2;23;5;15;418
1;2018;2;23;5;16;418
1;2018;2;23;5;16;418
1;2018;2;23;5;16;418
2;2018;2;23;5;16;418
1;2018;2;23;5;16;418
2;2018;2;23;5;17;418
2;2018;2;23;5;17;418
2;2018;2;23;5;17;418
3;2018;2;23;5;17;418
2;2018;2;23;5;18;418
2;2018;2;23;5;19;418
3;2018;2;23;5;19;418
1;2018;2;23;5;19;418
1;2018;2;23;5;20;418
2;2018;2;23;5;21;418
1;2018;2;23;5;21;418
1;2018;2;23;5;21;418
2;2018;2;23;5;22;418
2;2018;2;23;5;22;418
1;2018;2;23;5;22;418
2;2018;2;23;5;22;418
1;2018;2;23;5;22;418
1;2018;2;23;5;22;418
1;2018;2;23;5;22;418
1;2018;2;23;5;22;418
2;2018;2;23;5;22;418
3;2018;2;24;6;0;419
3;2018;2;24;6;0;419
2;2018;2;24;6;1;419
3;2018;2;24;6;1;419
2;2018;2;24;6;1;419
3;2018;2;24;6;1;419
3;2018;2;24;6;1;419
2;2018;2;5;1;20;400
1;2018;2;24;6;3;419
3;2018;2;24;6;3;419
3;2018;2;24;6;3;419
1;2018;2;24;6;3;419
2;2018;2;24;6;6;419
3;2018;2;24;6;9;419
2;2018;2;24;6;11;419
3;2018;2;24;6;11;419
3;2018;2;24;6;11;419
2;2018;2;24;6;12;419
2;2018;2;24;6;12;419
3;2018;2;24;6;12;419
1;2018;2;24;6;12;419
2;2018;2;24;6;13;419
1;2018;2;24;6;14;419
1;2018;2;24;6;14;419
2;2018;2;24;6;14;419
1;2018;2;24;6;14;419
1;2018;2;24;6;14;419
2;2018;2;24;6;15;419
2;2018;2;24;6;15;419
3;2018;2;24;6;15;419
2;2018;2;24;6;15;419
2;2018;2;24;6;15;419
3;2018;2;24;6;15;419
2;2018;2;24;6;15;419
2;2018;2;24;6;15;419
1;2018;2;24;6;15;419
1;2018;2;24;6;15;419
3;2018;2;24;6;15;419
3;2018;2;24;6;15;419
2;2018;2;24;6;16;419
3;2018;2;24;6;17;419
3;2018;2;24;6;17;419
3;2018;2;24;6;17;419
3;2018;2;24;6;17;419
1;2018;2;24;6;17;419
1;2018;2;24;6;18;419
1;2018;2;24;6;18;419
1;2018;2;24;6;18;419
1;2018;2;24;6;19;419
1;2018;2;24;6;19;419
1;2018;2;24;6;20;419
2;2017;12;4;1;14;337
2;2018;2;24;6;21;419
2;2018;2;24;6;21;419
2;2018;2;24;6;21;419
3;2018;2;24;6;22;419
3;2018;2;24;6;22;419
1;2018;2;24;6;23;419
1;2018;2;24;6;23;419
1;2018;2;24;6;23;419
1;2018;2;24;6;23;419
1;2018;2;24;6;23;419
2;2018;2;25;7;3;420
2;2018;2;25;7;3;420
2;2018;2;25;7;3;420
3;2018;2;25;7;3;420
2;2018;2;25;7;3;420
3;2018;2;25;7;4;420
3;2018;2;25;7;4;420
3;2018;2;25;7;4;420
3;2018;2;25;7;4;420
1;2018;2;25;7;7;420
1;2018;2;25;7;7;420
1;2018;2;25;7;7;420
1;2018;2;25;7;9;420
3;2018;2;25;7;9;420
2;2018;2;25;7;9;420
2;2018;2;25;7;10;420
2;2018;2;25;7;10;420
2;2018;2;25;7;10;420
1;2018;2;25;7;12;420
2;2018;2;25;7;16;420
3;2017;7;21;5;18;201
3;2018;2;25;7;16;420
2;2018;2;25;7;16;420
2;2018;2;25;7;18;420
2;2018;2;25;7;18;420
1;2018;2;25;7;18;420
2;2018;2;25;7;19;420
2;2018;2;25;7;19;420
2;2018;2;25;7;19;420
2;2018;2;25;7;19;420
2;2018;2;25;7;19;420
3;2018;2;25;7;20;420
1;2018;2;25;7;21;420
1;2018;2;26;1;6;421
3;2018;2;26;1;6;421
3;2018;2;26;1;6;421
3;2018;2;26;1;8;421
3;2018;2;26;1;8;421
3;2018;2;26;1;8;421
3;2018;2;26;1;9;421
3;2018;2;26;1;9;421
3;2018;2;26;1;9;421
3;2018;2;26;1;9;421
2;2018;2;26;1;12;421
3;2018;2;18;7;1;413
2;2018;2;26;1;15;421
2;2018;2;26;1;15;421
3;2018;2;26;1;15;421
2;2018;2;26;1;16;421
1;2018;2;26;1;17;421
1;2018;2;26;1;17;421
1;2018;2;24;6;23;419
2;2018;2;26;1;21;421
2;2018;2;26;1;21;421
2;2018;2;26;1;21;421
1;2018;2;27;2;7;422
1;2018;2;27;2;7;422
1;2018;2;27;2;7;422
2;2018;2;27;2;7;422
1;2018;2;27;2;7;422
3;2018;2;27;2;7;422
3;2018;2;27;2;13;422
1;2018;2;27;2;14;422
1;2018;2;27;2;14;422
2;2018;2;3;6;21;398
1;2018;2;28;3;0;423
1;2018;2;28;3;4;423
1;2018;2;28;3;9;423
1;2018;2;28;3;10;423
1;2018;2;28;3;10;423
1;2018;2;28;3;10;423
1;2018;2;28;3;11;423
1;2018;2;28;3;11;423
1;2018;2;28;3;11;423
2;2018;2;28;3;12;423
1;2018;2;28;3;16;423
1;2018;2;28;3;16;423
3;2018;2;28;3;17;423
3;2018;2;28;3;17;423
1;2018;2;28;3;17;423
1;2018;2;28;3;17;423
2;2018;2;28;3;17;423
2;2018;2;28;3;18;423
3;2018;2;28;3;19;423
1;2018;1;22;1;12;386
3;2018;2;28;3;19;423
3;2018;2;28;3;19;423
2;2018;3;1;4;0;424
2;2018;3;1;4;1;424
3;2018;3;1;4;1;424
3;2018;3;1;4;1;424
3;2018;3;1;4;1;424
1;2018;3;1;4;5;424
1;2018;3;1;4;6;424
3;2018;2;20;2;18;415
3;2018;2;21;3;21;416
3;2018;3;1;4;13;424
1;2018;3;1;4;14;424
1;2018;3;1;4;15;424
1;2018;3;1;4;15;424
2;2018;3;1;4;16;424
2;2018;3;1;4;16;424
1;2018;3;1;4;21;424
1;2018;3;1;4;21;424
1;2017;1;14;6;7;13
3;2018;3;1;4;22;424
3;2018;3;1;4;22;424
3;2018;3;1;4;22;424
3;2018;3;1;4;22;424
3;2018;3;1;4;22;424
3;2018;3;1;4;22;424
3;2018;3;1;4;22;424
3;2018;3;1;4;23;424
3;2018;3;1;4;23;424
3;2018;3;1;4;23;424
3;2018;3;1;4;23;424
3;2018;3;1;4;23;424
3;2018;3;1;4;23;424
1;2018;3;2;5;0;425
2;2018;3;2;5;6;425
1;2018;3;2;5;7;425
1;2018;3;2;5;9;425
1;2018;3;2;5;9;425
3;2018;3;2;5;11;425
2;2018;3;2;5;11;425
2;2018;3;2;5;11;425
2;2018;3;2;5;12;425
2;2018;3;2;5;12;425
2;2018;3;2;5;13;425
1;2018;3;2;5;13;425
2;2018;3;2;5;13;425
3;2018;2;22;4;5;417
2;2018;3;2;5;16;425
2;2017;9;30;6;14;272
1;2018;2;28;3;0;423
2;2018;3;2;5;18;425
2;2018;3;2;5;18;425
1;2018;3;2;5;19;425
1;2018;3;2;5;20;425
3;2018;3;2;5;20;425
3;2018;3;2;5;20;425
3;2018;3;2;5;21;425
1;2017;2;13;1;18;43
2;2018;3;2;5;21;425
3;2018;3;2;5;21;425
1;2018;3;2;5;22;425
2;2018;3;2;5;23;425
3;2018;3;3;6;0;426
2;2018;2;25;7;3;420
2;2018;3;3;6;0;426
2;2018;3;3;6;4;426
2;2018;3;3;6;4;426
3;2018;1;20;6;6;384
2;2017;12;14;4;18;347
1;2018;3;3;6;10;426
1;2018;3;3;6;10;426
1;2018;3;3;6;10;426
1;2018;3;3;6;10;426
1;2018;3;3;6;11;426
1;2018;3;3;6;11;426
3;2018;3;3;6;12;426
2;2018;3;3;6;13;426
2;2018;3;3;6;13;426
1;2018;3;3;6;13;426
1;2018;3;3;6;13;426
1;2018;3;3;6;14;426
2;2018;3;3;6;14;426
1;2018;3;3;6;14;426
1;2018;3;3;6;14;426
3;2018;3;3;6;14;426
3;2018;3;3;6;15;426
3;2018;3;3;6;15;426
3;2018;3;3;6;15;426
3;2018;2;10;6;14;405
2;2018;3;3;6;15;426
2;2018;3;3;6;16;426
1;2018;3;3;6;16;426
2;2018;3;3;6;16;426
1;2018;3;3;6;17;426
3;2018;3;3;6;15;426
1;2018;3;3;6;18;426
3;2018;3;3;6;18;426
3;2018;3;3;6;18;426
3;2018;3;3;6;18;426
3;2018;3;3;6;18;426
1;2018;3;3;6;18;426
2;2018;3;3;6;19;426
1;2018;3;3;6;19;426
1;2018;1;26;5;12;390
1;2018;3;3;6;20;426
1;2018;3;3;6;20;426
2;2018;3;3;6;21;426
3;2018;3;3;6;21;426
2;2018;3;3;6;21;426
2;2018;3;3;6;21;426
3;2018;3;3;6;21;426
2;2018;3;3;6;22;426
2;2018;3;3;6;22;426
2;2018;3;3;6;22;426
1;2018;3;3;6;22;426
1;2018;3;3;6;22;426
1;2018;3;3;6;22;426
1;2018;3;3;6;22;426
1;2018;3;3;6;22;426
1;2018;3;3;6;22;426
1;2018;3;3;6;23;426
2;2018;3;4;7;0;427
2;2018;3;4;7;0;427
2;2018;3;4;7;0;427
2;2018;3;4;7;0;427
1;2018;3;4;7;1;427
1;2018;3;4;7;1;427
3;2018;3;4;7;1;427
3;2018;3;4;7;1;427
3;2018;3;4;7;2;427
3;2018;3;4;7;2;427
3;2018;3;4;7;3;427
1;2018;3;4;7;4;427
1;2018;3;4;7;4;427
1;2018;3;4;7;4;427
3;2018;3;4;7;4;427
1;2018;3;4;7;4;427
3;2018;3;4;7;4;427
2;2017;12;2;6;23;335
1;2018;3;4;7;7;427
3;2018;3;4;7;7;427
1;2018;3;4;7;7;427
2;2018;3;4;7;9;427
1;2018;2;23;5;0;418
1;2018;3;4;7;10;427
1;2018;3;4;7;11;427
1;2018;3;4;7;11;427
1;2018;3;4;7;11;427
1;2018;3;4;7;11;427
1;2018;3;4;7;11;427
2;2018;3;4;7;11;427
2;2018;3;4;7;11;427
3;2018;2;26;1;8;421
3;2018;2;25;7;23;420
2;2018;3;4;7;11;427
2;2017;1;9;1;19;8
2;2018;3;4;7;12;427
3;2018;3;4;7;12;427
3;2018;3;4;7;12;427
3;2018;3;4;7;12;427
3;2018;3;4;7;12;427
3;2018;3;4;7;12;427
2;2018;3;4;7;12;427
1;2018;3;4;7;12;427
1;2018;3;4;7;13;427
1;2018;3;4;7;13;427
2;2018;3;4;7;14;427
3;2018;3;4;7;14;427
3;2018;3;4;7;14;427
2;2018;3;4;7;14;427
1;2018;3;4;7;15;427
1;2018;3;4;7;15;427
1;2018;3;4;7;15;427
1;2018;3;4;7;15;427
1;2018;3;4;7;15;427
2;2018;3;4;7;15;427
1;2018;3;4;7;15;427
2;2018;3;4;7;15;427
1;2018;3;4;7;16;427
2;2018;3;4;7;16;427
1;2018;3;4;7;16;427
3;2017;1;29;7;15;28
1;2018;3;4;7;18;427
1;2018;3;4;7;19;427
3;2018;3;4;7;19;427
3;2018;3;4;7;19;427
2;2018;3;4;7;19;427
1;2018;3;4;7;19;427
1;2018;3;4;7;19;427
1;2018;3;4;7;22;427
1;2018;3;4;7;22;427
3;2018;3;5;1;0;428
3;2018;3;5;1;5;428
3;2018;3;5;1;5;428
3;2018;3;5;1;5;428
1;2018;3;5;1;7;428
2;2018;3;5;1;7;428
1;2018;3;5;1;13;428
1;2018;3;5;1;13;428
3;2018;3;5;1;12;428
1;2018;3;5;1;17;428
1;2018;3;5;1;18;428
3;2018;3;5;1;20;428
3;2018;3;5;1;20;428
3;2018;3;5;1;20;428
